Player,Game,Date,Age,Team,Home,Opposition,Win,Difference,GS,Minutes Played,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
MJ,367,12/19/1989,26.83504449,CHI,1,LAL,1,10,1,44,15,29,0.517,2,4,0.5,5,5,1,0,7,7,5,2,1,7,1,37,23.6
MJ,368,12/20/1989,26.83778234,CHI,0,ORL,0,-1,1,45,20,37,0.541,2,3,0.667,10,10,1,1,4,5,7,4,0,3,3,52,40.7
MJ,369,12/22/1989,26.84325804,CHI,0,ATL,1,12,1,32,10,17,0.588,2,3,0.667,7,8,0.875,0,4,4,4,2,0,4,4,29,21.1
MJ,370,12/23/1989,26.84599589,CHI,0,PHI,0,-27,1,30,5,13,0.385,0,1,0,6,6,1,1,3,4,6,2,0,4,2,16,11.9
MJ,371,12/26/1989,26.85420945,CHI,1,MIN,1,13,1,35,12,17,0.706,3,5,0.6,1,2,0.5,1,1,2,4,4,1,3,4,28,24.4
MJ,372,12/29/1989,26.862423,CHI,1,SAS,1,4,1,42,10,26,0.385,1,2,0.5,13,15,0.867,1,4,5,7,3,0,4,4,34,23.2
MJ,373,12/30/1989,26.86516085,CHI,0,WSB,1,5,1,43,13,26,0.5,0,2,0,2,2,1,1,6,7,10,4,3,3,4,28,26
MJ,374,1/3/1990,26.87611225,CHI,0,CLE,1,6,1,46,15,32,0.469,0,3,0,8,9,0.889,1,7,8,8,4,0,1,4,38,31
MJ,375,1/5/1990,26.88158795,CHI,1,ORL,1,11,1,41,19,31,0.613,2,5,0.4,3,3,1,0,4,4,6,4,0,3,4,43,33.7
MJ,376,1/6/1990,26.8843258,CHI,0,MIL,0,-7,1,41,13,23,0.565,3,7,0.429,6,7,0.857,1,8,9,5,5,1,6,3,35,28.8
MJ,377,1/9/1990,26.89253936,CHI,0,DET,0,-10,1,34,6,17,0.353,1,3,0.333,3,4,0.75,3,5,8,5,2,1,4,2,16,11.1
MJ,378,1/10/1990,26.89527721,CHI,0,IND,0,-7,1,42,13,30,0.433,1,3,0.333,8,8,1,2,5,7,5,2,1,2,0,35,26.3
MJ,379,1/12/1990,26.90075291,CHI,0,CHH,1,12,1,40,19,28,0.679,0,1,0,7,9,0.778,2,2,4,6,1,0,2,4,45,35.8
MJ,380,1/13/1990,26.90349076,CHI,1,LAC,1,6,1,34,11,21,0.524,2,4,0.5,4,6,0.667,0,5,5,10,4,0,0,1,28,29
MJ,381,1/15/1990,26.90896646,CHI,0,NYK,0,-3,1,42,9,24,0.375,0,2,0,8,9,0.889,1,3,4,8,3,0,5,3,26,16.4
MJ,382,1/18/1990,26.91718001,CHI,1,GSW,1,25,1,33,17,30,0.567,7,12,0.583,3,3,1,3,9,12,8,1,2,2,3,44,39.4
MJ,383,1/19/1990,26.91991786,CHI,0,ATL,1,8,1,40,12,24,0.5,0,3,0,12,16,0.75,3,6,9,3,7,0,7,1,36,28
MJ,384,1/21/1990,26.92539357,CHI,1,NYK,1,8,1,41,10,17,0.588,4,5,0.8,18,20,0.9,1,9,10,7,4,2,4,4,42,41.4
MJ,385,1/23/1990,26.93086927,CHI,1,DET,0,-12,1,45,11,31,0.355,1,6,0.167,9,11,0.818,2,4,6,2,2,1,4,5,32,14.6
MJ,386,1/26/1990,26.93908282,CHI,0,PHI,0,-11,1,42,12,27,0.444,0,2,0,7,9,0.778,2,3,5,11,2,0,1,3,31,25.9
MJ,387,1/27/1990,26.94182067,CHI,1,NJN,1,3,1,35,15,25,0.6,1,3,0.333,8,8,1,2,5,7,4,4,0,3,3,39,33
MJ,388,1/29/1990,26.94729637,CHI,1,ATL,1,10,1,30,7,14,0.5,0,2,0,2,3,0.667,2,5,7,9,1,1,4,2,16,14.7
MJ,389,2/1/1990,26.95550992,CHI,0,HOU,0,-27,1,38,16,31,0.516,0,2,0,3,4,0.75,2,4,6,5,2,0,3,0,35,24.4
MJ,390,2/3/1990,26.96098563,CHI,0,SAS,0,-1,1,46,17,32,0.531,2,4,0.5,8,8,1,3,0,3,5,2,0,3,3,44,31.8
MJ,391,2/7/1990,26.97193703,CHI,0,LAL,0,-18,1,40,12,21,0.571,0,1,0,8,12,0.667,0,4,4,4,0,1,8,3,32,16
MJ,392,2/8/1990,26.97467488,CHI,0,DEN,0,-25,1,37,5,18,0.278,1,2,0.5,4,6,0.667,0,1,1,8,1,1,4,2,15,6.4
MJ,393,2/13/1990,26.98836413,CHI,0,MIA,1,12,1,40,8,16,0.5,0,1,0,10,11,0.909,1,3,4,6,3,0,3,4,26,21.8
MJ,394,2/14/1990,26.99110198,CHI,0,ORL,0,-6,1,47,21,43,0.488,0,2,0,7,10,0.7,1,6,7,2,0,1,0,1,49,30.3
MJ,395,2/16/1990,26.99657769,CHI,1,MIA,1,14,1,31,10,14,0.714,1,2,0.5,5,6,0.833,0,3,3,4,2,0,5,2,26,19.7
MJ,396,2/18/1990,27.00273785,CHI,0,MIL,1,23,1,36,15,26,0.577,0,2,0,9,10,0.9,1,2,3,4,2,1,0,4,39,31.6
MJ,397,2/19/1990,27.0054757,CHI,1,HOU,1,5,1,42,11,25,0.44,0,0,,8,9,0.889,2,4,6,9,2,0,5,3,30,21.2
MJ,398,2/23/1990,27.0164271,CHI,1,POR,1,11,1,35,12,25,0.48,2,2,1,9,10,0.9,2,8,10,10,1,0,6,4,35,26.1
MJ,399,2/25/1990,27.02190281,CHI,0,NJN,1,1,1,44,12,24,0.5,0,1,0,8,9,0.889,1,7,8,8,2,2,5,4,32,24.8
MJ,400,2/27/1990,27.02737851,CHI,1,MIL,1,10,1,41,13,25,0.52,0,1,0,17,19,0.895,2,4,6,6,3,0,3,4,43,35.1
MJ,401,3/2/1990,27.03559206,CHI,1,NJN,1,21,1,31,8,12,0.667,2,4,0.5,5,6,0.833,0,4,4,4,1,2,0,2,23,23
MJ,402,3/4/1990,27.04106776,CHI,0,BOS,1,4,1,40,11,23,0.478,1,1,1,13,15,0.867,0,6,6,11,4,0,2,4,36,33.4
MJ,403,3/6/1990,27.04654346,CHI,0,MIL,1,9,1,37,14,26,0.538,2,4,0.5,5,6,0.833,2,6,8,6,4,0,2,5,35,29.4
MJ,404,3/8/1990,27.05201916,CHI,1,UTA,0,-4,1,47,12,29,0.414,0,6,0,19,22,0.864,5,2,7,4,7,0,3,5,43,35.2
MJ,405,3/10/1990,27.05749487,CHI,1,IND,1,12,1,39,17,27,0.63,1,2,0.5,10,10,1,2,5,7,3,5,1,2,5,45,39.6
MJ,406,3/13/1990,27.06570842,CHI,0,NYK,1,3,1,42,11,19,0.579,1,3,0.333,11,12,0.917,2,6,8,7,1,1,4,2,34,29.7
MJ,407,3/16/1990,27.07392197,CHI,1,DET,0,-25,1,41,8,17,0.471,3,5,0.6,1,3,0.333,0,8,8,7,1,0,3,3,20,14.6
MJ,408,3/17/1990,27.07665982,CHI,1,PHI,1,5,1,39,13,21,0.619,3,6,0.5,3,4,0.75,2,6,8,10,2,1,2,2,32,32.2
MJ,409,3/20/1990,27.08487337,CHI,1,WSB,1,25,1,39,8,19,0.421,1,2,0.5,4,4,1,3,5,8,5,2,2,3,2,21,17.6
MJ,410,3/21/1990,27.08761123,CHI,0,ATL,1,10,1,38,10,20,0.5,0,2,0,7,9,0.778,2,2,4,6,5,0,1,2,27,25.6
MJ,411,3/23/1990,27.09308693,CHI,1,CLE,1,7,1,40,18,32,0.563,0,3,0,5,6,0.833,2,4,6,5,5,1,3,1,41,33.8
MJ,412,3/24/1990,27.09582478,CHI,1,SAC,0,-3,1,39,16,28,0.571,2,3,0.667,9,10,0.9,1,4,5,6,5,0,1,3,43,38.3
MJ,413,3/26/1990,27.10130048,CHI,1,PHO,1,29,1,28,14,24,0.583,0,1,0,0,0,,4,8,12,5,6,0,2,0,28,29.5
MJ,414,3/28/1990,27.10677618,CHI,0,CLE,1,4,1,50,23,37,0.622,2,6,0.333,21,23,0.913,7,11,18,6,4,1,2,5,69,64.6
MJ,415,3/30/1990,27.11225188,CHI,1,NYK,1,1,1,45,20,34,0.588,1,3,0.333,8,9,0.889,1,11,12,4,5,2,2,3,49,42.8
MJ,416,4/1/1990,27.11772758,CHI,1,MIA,1,8,1,41,20,29,0.69,1,2,0.5,6,9,0.667,2,4,6,7,3,3,5,2,47,40.3
MJ,417,4/3/1990,27.12320329,CHI,1,IND,1,7,1,44,8,19,0.421,1,4,0.25,12,12,1,1,3,4,10,0,2,0,4,29,27.3
MJ,418,4/5/1990,27.12867899,CHI,1,ORL,1,7,1,39,14,23,0.609,2,6,0.333,8,10,0.8,1,6,7,3,4,1,2,2,38,33.2
MJ,419,4/7/1990,27.13415469,CHI,0,DAL,1,1,1,40,15,26,0.577,3,5,0.6,10,13,0.769,2,1,3,4,2,1,0,3,43,35.6
MJ,420,4/11/1990,27.14510609,CHI,1,CLE,1,21,1,31,9,15,0.6,1,4,0.25,3,4,0.75,1,4,5,7,3,1,2,5,22,21.2
MJ,421,4/13/1990,27.15058179,CHI,1,MIL,1,10,1,39,10,16,0.625,1,4,0.25,5,6,0.833,1,5,6,10,8,2,4,3,26,31.8
MJ,422,4/14/1990,27.15331964,CHI,0,WSB,0,-10,1,37,10,21,0.476,1,2,0.5,0,1,0,1,2,3,5,1,0,2,4,21,12.1
MJ,423,4/16/1990,27.15879535,CHI,0,IND,0,-9,1,45,11,24,0.458,0,2,0,1,2,0.5,3,4,7,6,4,0,6,5,23,13.7
MJ,424,4/17/1990,27.1615332,CHI,1,BOS,1,6,1,36,13,24,0.542,2,3,0.667,7,8,0.875,1,10,11,6,2,1,6,3,35,26.4
MJ,425,4/19/1990,27.1670089,CHI,1,WSB,1,3,1,36,12,26,0.462,2,5,0.4,6,6,1,3,3,6,7,5,1,3,4,32,27.6
MJ,426,4/20/1990,27.16974675,CHI,0,BOS,0,-4,1,35,21,29,0.724,0,2,0,3,3,1,1,7,8,9,3,0,3,5,45,40.2
MJ,427,4/22/1990,27.17522245,CHI,0,DET,0,-5,1,37,10,23,0.435,1,3,0.333,1,2,0.5,3,7,10,4,2,0,2,3,22,15.3
MJ,428,11/2/1990,27.7063655,CHI,1,PHI,0,-8,1,34,14,24,0.583,1,3,0.333,5,5,1,3,2,5,7,7,0,5,4,34,30.8
MJ,429,11/3/1990,27.70910335,CHI,0,WSB,0,-1,1,46,11,22,0.5,0,0,,6,9,0.667,4,6,10,1,1,0,2,2,28,19.3
MJ,430,11/6/1990,27.71731691,CHI,1,BOS,0,-2,1,45,14,28,0.5,0,1,0,5,6,0.833,3,5,8,12,3,0,2,4,33,30
MJ,431,11/7/1990,27.72005476,CHI,0,MIN,1,5,1,39,7,14,0.5,0,0,,3,5,0.6,2,3,5,6,0,1,1,5,17,13.4
MJ,432,11/9/1990,27.72553046,CHI,0,BOS,1,20,1,34,17,25,0.68,0,1,0,7,8,0.875,1,4,5,6,2,0,3,3,41,33.8
MJ,433,11/10/1990,27.72826831,CHI,1,CHH,1,19,1,36,8,15,0.533,0,0,,7,8,0.875,1,5,6,8,3,0,3,1,23,22.7
MJ,434,11/13/1990,27.73648186,CHI,0,UTA,1,2,1,38,10,22,0.455,1,1,1,8,10,0.8,3,8,11,5,1,2,1,1,29,25.8
MJ,435,11/15/1990,27.74195756,CHI,0,GSW,0,-10,1,38,6,12,0.5,0,1,0,2,3,0.667,2,6,8,6,1,1,2,4,14,13.1
MJ,436,11/17/1990,27.74743326,CHI,0,SEA,1,21,1,27,13,20,0.65,0,0,,7,8,0.875,1,3,4,3,7,1,1,0,33,34.2
MJ,437,11/18/1990,27.75017112,CHI,0,POR,0,-13,1,41,12,25,0.48,0,2,0,5,6,0.833,0,5,5,7,1,1,2,4,29,20.4
MJ,438,11/21/1990,27.75838467,CHI,0,PHO,0,-2,1,40,15,32,0.469,0,0,,4,4,1,0,4,4,4,4,0,3,1,34,22.2
MJ,439,11/23/1990,27.76386037,CHI,0,LAC,1,8,1,31,5,12,0.417,0,0,,4,4,1,3,3,6,7,3,0,2,3,14,15.3
MJ,440,11/24/1990,27.76659822,CHI,0,DEN,1,6,1,40,14,24,0.583,0,0,,10,10,1,1,6,7,12,3,1,3,3,38,37.2
MJ,441,11/28/1990,27.77754962,CHI,1,WSB,1,24,1,27,11,15,0.733,0,0,,2,3,0.667,0,2,2,7,3,1,1,2,24,24.9
MJ,442,11/30/1990,27.78302533,CHI,1,IND,1,29,1,33,15,19,0.789,0,0,,7,9,0.778,1,4,5,3,2,2,1,4,37,33.7
MJ,443,12/1/1990,27.78576318,CHI,0,CLE,1,35,1,30,13,18,0.722,1,1,1,5,6,0.833,0,2,2,4,2,0,1,2,32,27.8
MJ,444,12/4/1990,27.79397673,CHI,1,PHO,1,28,1,35,12,22,0.545,0,0,,3,3,1,1,3,4,7,0,1,2,5,27,19.6
MJ,445,12/7/1990,27.80219028,CHI,1,NYK,1,10,1,39,14,25,0.56,0,2,0,5,7,0.714,4,3,7,9,8,1,2,3,33,35.8
MJ,446,12/8/1990,27.80492813,CHI,1,POR,0,-8,1,40,16,28,0.571,0,2,0,3,4,0.75,0,6,6,3,2,2,5,3,35,22.5
MJ,447,12/11/1990,27.81314168,CHI,0,MIL,0,-12,1,39,13,23,0.565,0,0,,5,7,0.714,0,4,4,5,3,1,4,2,31,22.9
MJ,448,12/14/1990,27.82135524,CHI,1,LAC,1,40,1,30,8,15,0.533,0,0,,4,6,0.667,2,6,8,8,1,2,3,3,20,18.9
MJ,449,12/15/1990,27.82409309,CHI,1,CLE,1,18,1,27,11,17,0.647,0,0,,2,2,1,5,4,9,6,5,3,2,1,24,30.1
MJ,450,12/18/1990,27.83230664,CHI,1,MIA,1,9,1,36,14,22,0.636,0,0,,11,12,0.917,3,6,9,6,6,2,2,2,39,41.5
MJ,451,12/19/1990,27.83504449,CHI,0,DET,0,-21,1,37,13,22,0.591,0,1,0,7,7,1,3,2,5,6,1,0,1,2,33,28.9
MJ,452,12/21/1990,27.84052019,CHI,1,LAL,1,11,1,44,14,30,0.467,0,2,0,5,6,0.833,8,7,15,9,2,1,1,3,33,31.7
MJ,453,12/22/1990,27.84325804,CHI,1,IND,1,10,1,34,10,20,0.5,0,0,,9,12,0.75,2,5,7,5,0,2,2,4,29,22
MJ,454,12/25/1990,27.85147159,CHI,1,DET,1,12,1,43,14,23,0.609,1,1,1,8,10,0.8,3,5,8,3,3,2,3,5,37,30.8
MJ,455,12/27/1990,27.8569473,CHI,1,GSW,1,15,1,34,17,25,0.68,1,2,0.5,7,7,1,1,13,14,7,3,1,1,3,42,42.3
MJ,456,12/29/1990,27.862423,CHI,1,SEA,1,25,1,37,10,24,0.417,0,2,0,11,11,1,3,7,10,4,4,0,2,2,31,26.4
MJ,457,1/3/1991,27.87611225,CHI,0,HOU,0,-22,1,33,13,22,0.591,0,0,,6,7,0.857,0,3,3,7,3,1,4,2,32,26.1
MJ,458,1/5/1991,27.88158795,CHI,1,CLE,1,16,1,37,12,26,0.462,0,0,,6,7,0.857,1,2,3,4,4,3,3,4,30,21.8
MJ,459,1/8/1991,27.88980151,CHI,1,NJN,1,9,1,32,18,28,0.643,1,1,1,4,5,0.8,2,4,6,4,2,2,1,1,41,35.6
MJ,460,1/9/1991,27.89253936,CHI,0,PHI,1,8,1,41,16,27,0.593,0,1,0,8,11,0.727,0,4,4,9,0,1,1,3,40,32.3
MJ,461,1/11/1991,27.89801506,CHI,1,ATL,1,3,1,42,12,23,0.522,0,1,0,7,7,1,0,6,6,6,2,1,5,4,31,21.8
MJ,462,1/12/1991,27.90075291,CHI,0,CHH,1,11,1,38,11,21,0.524,0,0,,11,13,0.846,3,0,3,3,2,0,5,4,33,21.5
MJ,463,1/14/1991,27.90622861,CHI,1,MIL,1,13,1,45,13,27,0.481,1,3,0.333,7,7,1,1,9,10,9,3,2,2,5,34,30.4
MJ,464,1/16/1991,27.91170431,CHI,0,ORL,1,11,1,38,11,27,0.407,0,0,,7,8,0.875,0,4,4,4,3,1,2,5,29,17.8
MJ,465,1/18/1991,27.91718001,CHI,0,ATL,0,-9,1,41,13,28,0.464,0,1,0,4,4,1,0,7,7,8,3,0,4,2,30,21.5
MJ,466,1/21/1991,27.92539357,CHI,0,MIA,1,11,1,39,17,28,0.607,0,2,0,3,5,0.6,1,5,6,5,3,1,3,1,37,29.4
MJ,467,1/23/1991,27.93086927,CHI,0,NJN,0,-4,1,41,9,23,0.391,1,1,1,16,19,0.842,4,2,6,5,4,0,2,4,35,28.6
MJ,468,1/25/1991,27.93634497,CHI,1,MIA,1,21,1,28,10,14,0.714,3,3,1,3,4,0.75,0,3,3,2,6,0,3,2,26,24.3
MJ,469,1/31/1991,27.95277207,CHI,0,SAS,0,-4,1,39,9,22,0.409,1,1,1,17,18,0.944,0,3,3,3,3,0,3,6,36,24.4
MJ,470,2/1/1991,27.95550992,CHI,0,DAL,1,11,1,38,10,18,0.556,0,0,,11,16,0.688,1,5,6,8,2,0,2,0,31,28.2
MJ,471,2/3/1991,27.96098563,CHI,0,LAL,0,-13,1,40,10,22,0.455,0,0,,3,3,1,1,6,7,9,6,1,2,1,23,24.7
MJ,472,2/4/1991,27.96372348,CHI,0,SAC,1,11,1,33,7,14,0.5,0,0,,10,11,0.909,1,1,2,5,2,0,3,4,24,18.5
MJ,473,2/7/1991,27.97193703,CHI,0,DET,1,2,1,41,10,21,0.476,0,2,0,10,12,0.833,1,8,9,3,0,2,2,1,30,22.7
MJ,474,2/12/1991,27.98562628,CHI,1,ATL,1,9,1,37,12,22,0.545,1,2,0.5,7,9,0.778,0,4,4,7,2,2,3,2,32,26.3
MJ,475,2/14/1991,27.99110198,CHI,0,NYK,1,10,1,36,13,20,0.65,1,2,0.5,2,2,1,0,2,2,3,2,3,0,2,29,26.2
MJ,476,2/16/1991,27.99657769,CHI,1,NJN,1,12,1,39,11,26,0.423,1,1,1,3,4,0.75,2,9,11,7,3,0,7,0,26,16.8
MJ,477,2/18/1991,28.00273785,CHI,0,CLE,1,15,1,38,11,24,0.458,0,1,0,10,11,0.909,1,5,6,5,5,2,3,3,32,27.1
MJ,478,2/19/1991,28.0054757,CHI,1,WSB,1,5,1,38,15,27,0.556,0,1,0,10,10,1,3,9,12,4,1,0,2,4,40,32.1
MJ,479,2/22/1991,28.01368925,CHI,1,SAC,1,47,1,28,11,17,0.647,1,1,1,11,11,1,1,2,3,4,6,0,0,2,34,35.8
MJ,480,2/23/1991,28.0164271,CHI,1,CHH,1,21,1,35,12,22,0.545,1,3,0.333,4,5,0.8,0,3,3,3,3,2,0,2,29,24.6
MJ,481,2/26/1991,28.02464066,CHI,1,BOS,1,30,1,35,17,29,0.586,1,1,1,4,8,0.5,2,6,8,4,5,3,0,1,39,36.6
MJ,482,3/1/1991,28.03285421,CHI,1,DAL,1,23,1,35,11,20,0.55,1,1,1,6,6,1,1,10,11,8,2,0,5,2,29,24.9
MJ,483,3/2/1991,28.03559206,CHI,0,IND,0,-21,1,38,8,23,0.348,0,1,0,6,6,1,0,5,5,2,6,0,3,4,22,13.4
MJ,484,3/5/1991,28.04380561,CHI,1,MIL,1,18,1,37,9,23,0.391,0,0,,12,13,0.923,2,7,9,2,2,1,5,3,30,18.5
MJ,485,3/8/1991,28.05201916,CHI,1,UTA,1,10,1,39,14,29,0.483,0,0,,9,10,0.9,1,4,5,2,3,0,1,3,37,26
MJ,486,3/10/1991,28.05749487,CHI,0,ATL,1,35,1,30,10,13,0.769,1,1,1,4,4,1,2,7,9,9,1,1,6,4,25,23.8
MJ,487,3/12/1991,28.06297057,CHI,1,MIN,1,32,1,29,7,15,0.467,1,5,0.2,5,5,1,2,3,5,10,1,0,1,2,20,20.8
MJ,488,3/13/1991,28.06570842,CHI,0,MIL,1,1,1,41,15,26,0.577,0,1,0,9,14,0.643,1,7,8,4,3,2,1,4,39,32.2
MJ,489,3/15/1991,28.07118412,CHI,0,CHH,1,13,1,40,12,21,0.571,0,1,0,10,12,0.833,1,4,5,8,2,1,4,3,34,28.3
MJ,490,3/16/1991,28.07392197,CHI,0,CLE,1,4,1,38,14,25,0.56,0,2,0,9,10,0.9,0,3,3,3,5,0,2,3,37,29.5
MJ,491,3/18/1991,28.07939767,CHI,1,DEN,1,13,1,29,11,19,0.579,2,3,0.667,7,7,1,0,6,6,2,0,1,3,2,31,22.2
MJ,492,3/20/1991,28.08487337,CHI,1,ATL,1,22,1,30,9,14,0.643,2,2,1,2,3,0.667,0,5,5,11,0,1,3,3,22,21.1
MJ,493,3/22/1991,28.09034908,CHI,0,PHI,0,-5,1,40,8,23,0.348,0,2,0,4,5,0.8,1,4,5,5,2,1,4,5,20,8.8
MJ,494,3/23/1991,28.09308693,CHI,1,IND,1,14,1,40,15,25,0.6,0,1,0,9,9,1,0,2,2,5,3,2,2,4,39,32.4
MJ,495,3/25/1991,28.09856263,CHI,1,HOU,0,-10,1,37,15,25,0.6,0,2,0,4,7,0.571,5,2,7,4,3,3,0,3,34,32.1
MJ,496,3/28/1991,28.10677618,CHI,0,NJN,1,34,1,30,16,26,0.615,0,0,,10,11,0.909,1,0,1,4,0,2,3,4,42,30.1
MJ,497,3/29/1991,28.10951403,CHI,0,WSB,1,18,1,35,7,17,0.412,1,2,0.5,5,5,1,0,5,5,5,2,1,1,2,20,16.8
MJ,498,3/31/1991,28.11498973,CHI,0,BOS,0,-3,1,51,12,36,0.333,0,3,0,13,13,1,3,4,7,9,2,0,4,3,37,23
MJ,499,4/2/1991,28.12046543,CHI,1,ORL,1,4,1,41,17,26,0.654,0,0,,10,12,0.833,0,4,4,6,5,2,4,2,44,38.8
MJ,500,4/4/1991,28.12594114,CHI,0,NYK,1,10,1,35,15,30,0.5,0,1,0,4,5,0.8,2,6,8,4,3,0,2,1,34,25.2
MJ,501,4/5/1991,28.12867899,CHI,1,SAS,0,-3,1,36,13,26,0.5,1,4,0.25,12,14,0.857,0,5,5,9,5,2,5,4,39,32.8
MJ,502,4/7/1991,28.13415469,CHI,1,PHI,0,-3,1,48,16,27,0.593,0,0,,9,14,0.643,1,3,4,5,4,2,0,2,41,36.2
MJ,503,4/9/1991,28.13963039,CHI,1,NYK,1,2,1,37,10,18,0.556,1,3,0.333,7,8,0.875,0,6,6,8,1,0,0,0,28,27.4
MJ,504,4/10/1991,28.14236824,CHI,0,IND,1,5,1,41,12,21,0.571,0,0,,4,6,0.667,0,5,5,4,0,1,2,3,28,19.1
MJ,505,4/12/1991,28.14784394,CHI,0,DET,0,-4,1,43,13,24,0.542,1,2,0.5,13,15,0.867,3,5,8,4,0,1,3,5,40,29.7
MJ,506,4/15/1991,28.15605749,CHI,1,MIL,1,9,1,39,17,27,0.63,0,1,0,12,14,0.857,0,5,5,2,3,2,5,3,46,34.2
MJ,507,4/17/1991,28.1615332,CHI,0,MIA,1,10,1,40,9,20,0.45,0,2,0,8,9,0.889,2,3,5,5,3,0,2,2,26,21.2
MJ,508,4/19/1991,28.1670089,CHI,0,CHH,1,16,1,39,15,22,0.682,0,1,0,11,13,0.846,3,2,5,5,4,2,4,5,41,36.4
MJ,509,4/21/1991,28.1724846,CHI,1,DET,1,8,1,30,6,15,0.4,0,2,0,6,6,1,2,1,3,1,2,0,2,2,18,11.5
MJ,510,11/1/1991,28.70362765,CHI,1,PHI,1,20,1,30,11,18,0.611,0,3,0,4,6,0.667,1,4,5,4,3,1,2,2,26,22.6
MJ,511,11/2/1991,28.7063655,CHI,0,MIL,0,-2,1,42,19,29,0.655,1,2,0.5,7,7,1,0,3,3,3,5,1,4,1,46,37.6
MJ,512,11/5/1991,28.71457906,CHI,1,GSW,0,-8,1,46,17,22,0.773,1,2,0.5,5,8,0.625,2,5,7,4,1,1,5,5,40,30.6
MJ,513,11/6/1991,28.71731691,CHI,0,BOS,1,19,1,38,16,26,0.615,3,4,0.75,9,9,1,0,3,3,6,1,1,2,2,44,36.2
MJ,514,11/8/1991,28.72279261,CHI,1,DAL,1,16,1,36,10,15,0.667,0,0,,6,8,0.75,1,6,7,5,4,0,0,1,26,28.3
MJ,515,11/9/1991,28.72553046,CHI,1,ORL,1,31,1,35,13,26,0.5,0,3,0,1,1,1,2,3,5,9,3,1,1,2,27,24.5
MJ,516,11/12/1991,28.73374401,CHI,1,DET,1,17,1,29,8,14,0.571,0,1,0,4,5,0.8,0,3,3,4,3,0,0,4,20,18.1
MJ,517,11/13/1991,28.73648186,CHI,0,CHH,1,22,1,33,11,19,0.579,1,3,0.333,12,12,1,1,5,6,5,3,3,2,1,35,34.5
MJ,518,11/15/1991,28.74195756,CHI,1,MIL,1,13,1,37,5,10,0.5,0,0,,7,8,0.875,2,5,7,11,1,0,3,2,17,19.4
MJ,519,11/20/1991,28.75564682,CHI,0,GSW,1,4,1,45,12,25,0.48,0,0,,11,13,0.846,1,8,9,7,3,1,3,3,35,29
MJ,520,11/22/1991,28.76112252,CHI,0,SEA,1,3,1,45,11,26,0.423,0,1,0,9,10,0.9,1,5,6,4,2,0,1,6,31,20.4
MJ,521,11/23/1991,28.76386037,CHI,0,DEN,1,7,1,41,15,28,0.536,0,1,0,7,7,1,0,6,6,3,0,1,2,5,37,24
MJ,522,11/26/1991,28.77207392,CHI,0,LAC,1,37,1,33,11,19,0.579,0,2,0,1,2,0.5,1,9,10,5,1,0,6,3,23,14.4
MJ,523,11/29/1991,28.78028747,CHI,0,POR,1,2,1,51,16,39,0.41,0,1,0,8,10,0.8,3,5,8,7,3,1,3,4,40,25.9
MJ,524,11/30/1991,28.78302533,CHI,0,SAC,1,16,1,39,13,21,0.619,0,2,0,4,9,0.444,0,6,6,8,0,1,2,4,30,23
MJ,525,12/4/1991,28.79397673,CHI,1,CLE,1,6,1,41,7,20,0.35,0,1,0,2,2,1,1,8,9,9,3,0,7,4,16,8.6
MJ,526,12/6/1991,28.79945243,CHI,1,CHH,1,18,1,34,8,19,0.421,1,2,0.5,2,4,0.5,1,10,11,10,1,0,1,3,19,17.6
MJ,527,12/7/1991,28.80219028,CHI,0,PHI,0,-3,1,41,12,25,0.48,0,1,0,8,10,0.8,3,11,14,9,3,1,4,2,32,29.1
MJ,528,12/10/1991,28.81040383,CHI,1,SEA,1,5,1,39,7,20,0.35,0,1,0,5,8,0.625,3,8,11,1,0,1,1,3,19,10.3
MJ,529,12/13/1991,28.81861739,CHI,1,NYK,1,10,1,43,9,18,0.5,0,2,0,9,12,0.75,1,7,8,6,4,0,3,2,27,24
MJ,530,12/14/1991,28.82135524,CHI,0,WSB,1,13,1,33,12,19,0.632,0,1,0,5,8,0.625,3,6,9,1,2,3,1,3,29,25.8
MJ,531,12/17/1991,28.82956879,CHI,1,LAL,0,-13,1,38,6,20,0.3,0,3,0,9,10,0.9,0,4,4,7,3,3,0,3,21,19
MJ,532,12/20/1991,28.83778234,CHI,0,NJN,1,17,1,30,8,18,0.444,0,0,,8,8,1,1,4,5,4,1,2,0,0,24,21.7
MJ,533,12/21/1991,28.84052019,CHI,1,ATL,1,14,1,43,16,24,0.667,2,2,1,3,3,1,1,8,9,10,4,1,3,2,37,37.6
MJ,534,12/25/1991,28.85147159,CHI,1,BOS,1,22,1,35,6,14,0.429,0,1,0,2,2,1,1,7,8,5,2,3,2,2,14,14.2
MJ,535,12/26/1991,28.85420945,CHI,0,ATL,1,11,1,44,15,31,0.484,1,2,0.5,3,4,0.75,1,2,3,6,2,3,4,1,34,23.1
MJ,536,12/28/1991,28.85968515,CHI,1,SAC,1,9,1,36,11,20,0.55,0,1,0,11,12,0.917,0,2,2,8,3,3,6,5,33,26.3
MJ,537,12/30/1991,28.86516085,CHI,0,IND,1,5,1,44,10,19,0.526,0,1,0,9,11,0.818,2,4,6,7,3,2,4,4,29,25.2
