Player,Game,Date,Age,Team,Home,Opposition,Win,Difference,GS,Minutes Played,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
Shaq,875,3/25/2005,33.052,MIA,1,PHO,1,10,1,26,12,16,0.75,0,0,,1,2,0.5,6,2,8,1,1,1,2,4,25,21.8
Shaq,876,3/26/2005,33.0548,MIA,0,CHA,0,-2,1,36,12,20,0.6,0,0,,2,7,0.286,6,10,16,3,1,4,3,3,26,23.7
Shaq,877,3/29/2005,33.063,MIA,1,TOR,1,12,1,36,11,17,0.647,0,0,,6,11,0.545,3,6,9,3,1,2,5,4,28,20.3
Shaq,878,3/31/2005,33.0684,MIA,0,IND,0,-6,1,45,11,18,0.611,0,0,,2,9,0.222,2,11,13,2,1,1,5,2,24,15
Shaq,879,4/2/2005,33.0739,MIA,0,NOH,1,12,1,36,15,21,0.714,0,0,,4,7,0.571,4,11,15,3,1,1,3,4,34,29.4
Shaq,880,4/14/2005,33.1068,MIA,0,PHI,0,-7,1,35,5,9,0.556,0,0,,3,11,0.273,2,10,12,3,3,1,9,4,13,5.1
Shaq,881,4/15/2005,33.1095,MIA,0,BOS,0,-2,1,33,12,16,0.75,0,0,,10,20,0.5,2,3,5,1,0,1,1,2,34,25.5
Shaq,882,4/17/2005,33.115,MIA,1,IND,1,4,1,17,5,9,0.556,0,0,,1,3,0.333,2,1,3,1,0,1,1,1,11,7.6
Shaq,883,11/2/2005,33.6598,MIA,0,MEM,1,19,1,27.85,6,14,0.429,0,0,,0,3,0,1,5,6,3,1,3,3,2,12,7
Shaq,884,11/3/2005,33.6626,MIA,1,IND,0,-3,1,29.15,6,12,0.5,0,0,,6,8,0.75,2,4,6,1,0,4,3,5,18,12.3
Shaq,885,12/11/2005,33.7666,MIA,1,WAS,1,3,0,23.22,2,7,0.286,0,0,,6,16,0.375,1,10,11,1,0,1,4,6,10,0.6
Shaq,886,12/13/2005,33.7721,MIA,0,CHI,1,3,1,27.12,12,21,0.571,0,0,,6,9,0.667,4,3,7,3,1,1,1,4,30,23.8
Shaq,887,12/14/2005,33.7748,MIA,0,MIL,1,17,1,24.8,4,12,0.333,0,0,,5,8,0.625,2,4,6,1,2,2,1,3,13,9.5
Shaq,888,12/16/2005,33.7803,MIA,0,PHI,1,7,1,32.27,9,17,0.529,0,0,,3,6,0.5,3,10,13,1,1,2,3,4,21,15.1
Shaq,889,12/17/2005,33.783,MIA,0,CLE,0,-8,1,27.12,5,10,0.5,0,0,,0,3,0,2,4,6,1,0,0,4,4,10,1.5
Shaq,890,12/20/2005,33.7912,MIA,1,ATL,1,19,1,24.47,13,15,0.867,0,0,,2,6,0.333,4,6,10,4,0,2,1,4,28,27.3
Shaq,891,12/23/2005,33.7995,MIA,1,NJN,0,-7,1,31.33,10,22,0.455,0,0,,4,11,0.364,4,10,14,1,0,1,1,4,24,14.4
Shaq,892,12/25/2005,33.8049,MIA,1,LAL,1,5,1,34.02,8,18,0.444,0,0,,2,5,0.4,6,11,17,3,0,1,6,4,18,10.1
Shaq,893,12/27/2005,33.8104,MIA,1,MIL,1,11,1,30.78,10,18,0.556,0,0,,3,3,1,3,5,8,1,1,2,2,4,23,17.5
Shaq,894,12/29/2005,33.8159,MIA,0,DET,0,-5,1,35.93,11,21,0.524,0,0,,4,10,0.4,3,3,6,2,0,1,2,2,26,15.6
Shaq,895,12/30/2005,33.8186,MIA,0,WAS,1,15,1,29.42,11,15,0.733,0,0,,6,13,0.462,2,8,10,0,0,1,4,5,28,17.6
Shaq,896,1/1/2006,33.8241,MIA,1,MIN,1,27,1,23.12,8,12,0.667,0,0,,0,0,,1,6,7,0,1,0,3,4,16,9.7
Shaq,897,1/4/2006,33.8323,MIA,0,NOK,0,-15,1,29.87,9,13,0.692,0,0,,1,4,0.25,6,3,9,0,1,1,2,4,19,15.5
Shaq,898,1/6/2006,33.8378,MIA,0,PHO,0,-18,1,23.02,2,6,0.333,0,0,,4,8,0.5,6,7,13,0,0,0,2,4,8,5.7
Shaq,899,1/8/2006,33.8433,MIA,0,POR,1,29,1,25.65,4,9,0.444,0,0,,4,10,0.4,1,6,7,2,0,0,3,2,12,5
Shaq,900,1/11/2006,33.8515,MIA,0,GSW,1,14,1,30.05,10,15,0.667,0,0,,1,11,0.091,2,8,10,1,0,3,4,4,21,11.5
Shaq,901,1/13/2006,33.8569,MIA,0,SEA,1,13,1,22.82,5,7,0.714,0,0,,6,7,0.857,3,6,9,0,0,1,1,5,16,14.3
Shaq,902,1/14/2006,33.8597,MIA,0,UTA,1,6,1,33.75,5,14,0.357,0,0,,2,3,0.667,5,9,14,1,2,3,2,4,12,11.2
Shaq,903,1/16/2006,33.8652,MIA,0,LAL,0,-8,1,31.5,8,14,0.571,0,0,,2,8,0.25,6,4,10,1,0,0,1,5,18,12.1
Shaq,904,1/20/2006,33.8761,MIA,1,SAS,0,-7,1,30.75,9,14,0.643,0,0,,5,11,0.455,1,5,6,1,0,3,3,6,23,14
Shaq,905,1/22/2006,33.8816,MIA,1,SAC,1,20,1,27.57,11,15,0.733,0,0,,5,8,0.625,2,4,6,2,1,1,1,5,27,22.4
Shaq,906,1/24/2006,33.8871,MIA,1,MEM,1,12,1,30.88,8,13,0.615,0,0,,4,8,0.5,5,10,15,1,2,1,3,5,20,17.4
Shaq,907,1/26/2006,33.8925,MIA,1,PHO,0,-9,1,32.87,7,11,0.636,0,0,,1,4,0.25,3,9,12,3,0,1,2,4,15,12.9
Shaq,908,1/27/2006,33.8953,MIA,0,CHA,1,6,1,33.45,9,15,0.6,0,0,,5,7,0.714,4,3,7,5,0,3,3,3,23,20.4
Shaq,909,1/29/2006,33.9008,MIA,0,HOU,1,6,1,32.23,6,10,0.6,0,0,,12,18,0.667,3,11,14,1,0,1,1,4,24,21.2
Shaq,910,1/30/2006,33.9035,MIA,1,LAC,1,4,1,37.15,8,13,0.615,0,0,,9,17,0.529,4,4,8,2,0,3,4,3,25,18.2
Shaq,911,2/2/2006,33.9117,MIA,1,CLE,1,28,1,27.45,10,15,0.667,0,0,,1,4,0.25,2,6,8,1,0,2,3,4,21,14
Shaq,912,2/4/2006,33.9172,MIA,0,NJN,0,-13,1,26.02,4,12,0.333,0,0,,3,5,0.6,1,6,7,0,0,1,6,5,11,-1.4
Shaq,913,2/6/2006,33.9227,MIA,1,BOS,1,16,1,28.9,8,14,0.571,0,0,,5,7,0.714,1,5,6,0,0,2,0,3,21,16
Shaq,914,2/9/2006,33.9309,MIA,0,DAL,0,-36,1,27.28,9,12,0.75,0,0,,5,6,0.833,1,7,8,1,0,1,3,2,23,18.2
Shaq,915,2/12/2006,33.9391,MIA,1,DET,1,2,1,37,14,24,0.583,0,0,,3,6,0.5,5,3,8,0,1,3,3,4,31,21.5
Shaq,916,2/14/2006,33.9446,MIA,1,ORL,1,14,1,30.5,9,12,0.75,0,0,,7,14,0.5,3,8,11,3,0,4,4,3,25,21.6
Shaq,917,2/15/2006,33.9473,MIA,0,ORL,1,10,1,31.2,3,8,0.375,0,0,,1,5,0.2,6,5,11,6,0,1,3,6,7,6.2
Shaq,918,2/22/2006,33.9665,MIA,0,NYK,1,20,1,22.08,7,11,0.636,0,0,,1,3,0.333,1,4,5,2,0,1,4,5,15,7.3
Shaq,919,2/25/2006,33.9747,MIA,1,SEA,1,9,1,37.18,15,16,0.938,0,0,,1,6,0.167,2,7,9,4,0,4,2,5,31,28.9
Shaq,920,2/27/2006,33.9802,MIA,1,TOR,1,7,1,37.6,11,16,0.688,0,0,,5,15,0.333,5,6,11,3,1,3,2,3,27,23.5
Shaq,921,3/1/2006,33.9856,MIA,0,BOS,1,7,1,35.9,7,13,0.538,0,0,,2,9,0.222,4,5,9,3,0,3,0,1,16,15
Shaq,922,3/4/2006,33.9938,MIA,1,ATL,1,2,1,25.67,5,7,0.714,0,0,,11,20,0.55,2,6,8,1,1,2,5,6,21,13.4
Shaq,923,3/6/2006,34,MIA,0,CHA,1,1,1,41.45,16,23,0.696,0,0,,3,11,0.273,2,10,12,3,1,0,3,5,35,24.6
Shaq,924,3/8/2006,34.0055,MIA,1,WAS,1,6,1,36.17,7,14,0.5,0,0,,5,12,0.417,4,7,11,2,1,2,3,4,19,13.3
Shaq,925,3/10/2006,34.011,MIA,1,GSW,0,-5,1,36,9,15,0.6,0,0,,3,6,0.5,4,11,15,3,0,4,4,4,21,18.3
Shaq,926,3/12/2006,34.0164,MIA,1,CLE,1,6,1,29.08,7,14,0.5,0,0,,4,5,0.8,5,3,8,1,0,0,5,3,18,9.5
Shaq,927,3/14/2006,34.0219,MIA,1,UTA,1,38,1,17.5,6,7,0.857,0,0,,1,4,0.25,1,6,7,0,0,3,1,4,13,11.3
Shaq,928,3/16/2006,34.0274,MIA,1,BOS,1,3,1,39.27,12,19,0.632,0,0,,2,9,0.222,3,8,11,1,1,2,3,4,26,17.7
Shaq,929,3/18/2006,34.0329,MIA,0,CHI,1,1,1,31.33,4,12,0.333,0,0,,5,9,0.556,1,4,5,3,0,3,5,5,13,3.7
Shaq,930,3/19/2006,34.0356,MIA,0,NYK,1,11,1,24.87,9,13,0.692,0,0,,0,6,0,0,2,2,2,1,1,3,5,18,8.8
Shaq,931,3/22/2006,34.0438,MIA,0,DET,0,-9,1,42.85,12,21,0.571,0,0,,3,4,0.75,4,6,10,1,0,1,2,3,27,19.5
Shaq,932,3/24/2006,34.0493,MIA,1,CHA,1,21,1,25.48,8,12,0.667,0,0,,6,10,0.6,2,7,9,2,1,0,1,2,22,19.3
Shaq,933,3/27/2006,34.0575,MIA,1,IND,1,5,1,36.77,6,10,0.6,0,0,,11,14,0.786,2,9,11,0,1,2,6,2,23,16.9
Shaq,934,4/2/2006,34.0739,MIA,0,NJN,0,-12,1,35.95,8,12,0.667,0,0,,2,8,0.25,3,6,9,4,0,0,6,5,18,9.1
Shaq,935,4/4/2006,34.0794,MIA,1,MIL,1,26,1,32.17,9,13,0.692,0,0,,6,9,0.667,2,8,10,4,0,4,2,3,24,23.5
Shaq,936,4/6/2006,34.0849,MIA,1,DET,0,-13,1,36,12,18,0.667,0,0,,4,10,0.4,4,3,7,1,0,2,4,4,28,18
Shaq,937,4/8/2006,34.0903,MIA,0,WAS,1,13,1,31.97,13,16,0.813,0,0,,1,4,0.25,3,7,10,3,1,4,4,2,27,25.1
Shaq,938,4/9/2006,34.0931,MIA,1,ORL,0,-9,1,36.58,7,11,0.636,0,0,,2,6,0.333,2,7,9,4,0,3,5,4,16,11.3
Shaq,939,4/11/2006,34.0986,MIA,1,TOR,1,9,1,28.47,7,9,0.778,0,0,,1,5,0.2,4,7,11,10,0,1,3,5,15,17.5
Shaq,940,4/14/2006,34.1068,MIA,1,PHI,1,19,1,34.75,5,10,0.5,0,0,,5,7,0.714,1,9,10,1,0,1,2,4,15,10.4
Shaq,941,4/16/2006,34.1123,MIA,1,CHI,0,-24,1,20.22,5,8,0.625,0,0,,4,7,0.571,3,3,6,2,0,2,1,2,14,13.2
Shaq,942,10/31/2006,34.6543,MIA,1,CHI,0,-42,1,24.43,3,10,0.3,0,0,,1,2,0.5,3,2,5,0,0,1,3,2,7,0.4
Shaq,943,11/3/2006,34.6626,MIA,1,NJN,1,6,1,35.73,10,16,0.625,0,0,,1,3,0.333,2,7,9,1,0,2,5,3,21,12.4
Shaq,944,11/10/2006,34.6817,MIA,0,NJN,1,7,1,29.45,5,13,0.385,0,0,,3,4,0.75,3,3,6,3,0,0,1,6,13,7.2
Shaq,945,11/12/2006,34.6872,MIA,1,HOU,0,-22,1,32.88,6,14,0.429,0,0,,3,9,0.333,2,8,10,1,0,1,5,4,15,3.8
Shaq,946,1/24/2007,34.8871,MIA,0,IND,0,-2,0,14.13,2,6,0.333,0,0,,1,2,0.5,2,3,5,0,0,1,2,3,5,1
Shaq,947,1/26/2007,34.8925,MIA,0,NYK,0,-20,1,15.05,4,6,0.667,0,0,,3,7,0.429,2,2,4,1,1,4,1,2,11,11.5
Shaq,948,2/1/2007,34.909,MIA,1,CLE,1,3,1,28.05,6,13,0.462,0,0,,4,7,0.571,2,6,8,2,1,1,0,6,16,12
Shaq,949,2/3/2007,34.9144,MIA,0,MIL,1,19,1,20.35,8,11,0.727,0,0,,4,7,0.571,2,2,4,3,0,0,4,3,20,13.2
Shaq,950,2/5/2007,34.9199,MIA,1,CHA,1,20,1,21.27,10,14,0.714,0,0,,2,6,0.333,1,1,2,2,1,2,1,4,22,16.8
Shaq,951,2/7/2007,34.9254,MIA,0,BOS,1,12,1,24.08,4,9,0.444,0,0,,1,2,0.5,0,4,4,0,0,4,4,1,9,3.5
Shaq,952,2/9/2007,34.9309,MIA,0,CLE,0,-24,1,27.7,6,13,0.462,0,0,,2,4,0.5,2,5,7,1,0,1,1,5,14,7.8
Shaq,953,2/11/2007,34.9363,MIA,1,SAS,1,15,1,25.02,7,11,0.636,0,0,,2,3,0.667,3,4,7,0,1,1,1,2,16,13.9
Shaq,954,2/13/2007,34.9418,MIA,1,POR,1,19,1,23.6,3,6,0.5,0,0,,0,0,,2,3,5,1,0,5,2,3,6,6.3
Shaq,955,2/21/2007,34.9637,MIA,0,HOU,0,-10,1,27.27,9,15,0.6,0,0,,2,5,0.4,6,10,16,0,0,1,0,4,20,18.2
Shaq,956,2/22/2007,34.9665,MIA,0,DAL,0,-12,1,25.07,6,10,0.6,0,0,,5,10,0.5,3,5,8,1,0,1,1,3,17,13.2
Shaq,957,2/25/2007,34.9747,MIA,1,CLE,1,5,1,29.02,9,18,0.5,0,0,,1,7,0.143,6,5,11,3,0,1,0,2,19,15.3
Shaq,958,2/26/2007,34.9774,MIA,0,NYK,0,-6,1,22.9,9,14,0.643,0,0,,2,4,0.5,1,2,3,4,0,1,1,5,20,14.8
Shaq,959,2/28/2007,34.9829,MIA,0,WAS,1,9,1,36.85,11,17,0.647,0,0,,1,7,0.143,1,9,10,4,0,3,0,4,23,19.8
Shaq,960,3/2/2007,34.9884,MIA,1,DET,1,3,1,35.6,12,16,0.75,0,0,,7,14,0.5,4,11,15,6,0,1,3,3,31,28.6
Shaq,961,3/5/2007,34.9966,MIA,1,ATL,1,7,1,29.35,5,11,0.455,0,0,,4,12,0.333,2,7,9,2,1,1,3,4,14,7.1
Shaq,962,3/7/2007,35.0027,MIA,1,CHI,1,33,1,31.83,12,18,0.667,0,0,,0,5,0,1,8,9,8,0,1,1,2,24,21.8
Shaq,963,3/9/2007,35.0082,MIA,1,MIN,1,14,1,34.82,13,16,0.813,0,0,,6,11,0.545,4,5,9,2,0,0,6,3,32,22.5
Shaq,964,3/11/2007,35.0137,MIA,1,WAS,1,2,1,17.55,5,7,0.714,0,0,,2,8,0.25,3,3,6,2,0,0,2,5,12,7.1
Shaq,965,3/13/2007,35.0192,MIA,1,UTA,1,2,1,26.6,6,12,0.5,0,0,,1,4,0.25,3,6,9,3,0,1,1,5,13,9.5
Shaq,966,3/15/2007,35.0246,MIA,0,NJN,1,7,1,22.4,7,12,0.583,0,0,,5,14,0.357,2,5,7,1,0,1,2,4,19,10.5
Shaq,967,3/16/2007,35.0274,MIA,1,SAC,1,6,1,35.32,8,16,0.5,0,0,,7,14,0.5,2,2,4,3,0,1,4,3,23,11.8
Shaq,968,3/18/2007,35.0329,MIA,1,ORL,0,-14,1,33.68,6,10,0.6,0,0,,8,11,0.727,0,4,4,0,0,0,1,5,20,12.4
Shaq,969,3/21/2007,35.0411,MIA,0,ATL,1,8,1,21.12,4,8,0.5,0,0,,4,6,0.667,1,2,3,6,1,1,3,4,12,9.8
Shaq,970,3/23/2007,35.0465,MIA,0,IND,0,-25,1,25.05,4,6,0.667,0,0,,5,11,0.455,1,2,3,0,0,1,2,4,13,6.4
Shaq,971,3/24/2007,35.0493,MIA,1,PHI,0,-8,1,32.48,8,11,0.727,0,0,,2,9,0.222,5,1,6,1,0,1,6,5,18,7.9
Shaq,972,3/26/2007,35.0548,MIA,1,ATL,1,17,1,30.3,5,9,0.556,0,0,,12,20,0.6,3,8,11,2,0,1,1,1,22,19.7
Shaq,973,3/28/2007,35.0602,MIA,0,TOR,0,-13,1,28.98,6,11,0.545,0,0,,5,9,0.556,3,3,6,3,0,0,3,3,17,11
Shaq,974,3/30/2007,35.0657,MIA,0,MIN,1,15,1,37.02,6,10,0.6,0,0,,3,11,0.273,2,7,9,2,0,2,5,2,15,7.7
Shaq,975,4/1/2007,35.0712,MIA,0,DET,0,-6,1,35.85,9,13,0.692,0,0,,5,11,0.455,4,4,8,2,0,0,5,4,23,13.9
Shaq,976,4/3/2007,35.0767,MIA,1,TOR,1,3,1,30.15,8,12,0.667,0,0,,0,6,0,3,9,12,1,0,3,1,1,16,14.6
Shaq,977,4/5/2007,35.0821,MIA,0,CLE,1,4,1,41.88,9,13,0.692,0,0,,2,5,0.4,1,7,8,2,1,1,4,4,20,13.6
Shaq,978,4/6/2007,35.0849,MIA,0,BOS,1,3,1,33.28,10,19,0.526,0,0,,2,9,0.222,3,8,11,3,0,1,2,3,22,14
Shaq,979,4/8/2007,35.0903,MIA,1,CHA,0,-8,1,30.08,6,11,0.545,0,0,,3,7,0.429,3,6,9,1,0,5,3,5,15,11.2
Shaq,980,4/13/2007,35.104,MIA,1,IND,1,4,1,33.68,10,12,0.833,0,0,,1,5,0.2,3,5,8,0,1,0,4,4,21,14
Shaq,981,4/16/2007,35.1123,MIA,1,BOS,0,-2,1,24.68,6,10,0.6,0,0,,2,3,0.667,1,6,7,2,0,3,1,3,14,12.8
Shaq,982,11/1/2007,35.6571,MIA,1,DET,0,-11,1,29.25,4,6,0.667,0,0,,1,4,0.25,4,3,7,2,0,0,4,5,9,4.3
Shaq,983,11/2/2007,35.6598,MIA,0,IND,0,-2,1,28.05,4,13,0.308,0,0,,0,3,0,5,2,7,1,0,4,6,6,8,-1.5
Shaq,984,11/4/2007,35.6653,MIA,1,CHA,0,-2,1,31.72,8,11,0.727,0,0,,1,2,0.5,3,6,9,2,0,2,1,5,17,15.8
Shaq,985,11/7/2007,35.6735,MIA,0,SAS,0,-10,1,30.92,6,13,0.462,0,0,,5,10,0.5,1,2,3,1,0,0,1,2,17,8.5
Shaq,986,11/9/2007,35.679,MIA,1,PHO,0,-5,1,35.7,11,19,0.579,0,0,,3,6,0.5,6,4,10,3,0,3,3,3,25,20.3
Shaq,987,11/11/2007,35.6845,MIA,0,NYK,1,3,1,36.03,7,13,0.538,0,0,,0,0,,3,6,9,2,1,3,2,3,14,12.9
Shaq,988,11/13/2007,35.6899,MIA,0,CHA,0,-15,1,25,7,14,0.5,0,0,,3,6,0.5,1,5,6,0,1,2,2,4,17,9.8
Shaq,989,11/14/2007,35.6927,MIA,1,SEA,0,-9,1,16.18,4,4,1,0,0,,2,2,1,2,1,3,0,0,0,3,4,10,5.9
Shaq,990,11/16/2007,35.6982,MIA,0,BOS,0,-1,1,26.67,7,10,0.7,0,0,,3,4,0.75,3,6,9,2,0,2,2,5,17,15.1
Shaq,991,11/17/2007,35.7009,MIA,0,NJN,1,4,1,25.73,6,12,0.5,0,0,,6,7,0.857,2,3,5,0,0,0,1,4,18,11.3
Shaq,992,11/21/2007,35.7118,MIA,1,ATL,0,-3,1,30.27,8,11,0.727,0,0,,2,7,0.286,3,7,10,0,2,7,5,3,18,16.4
Shaq,993,11/23/2007,35.7173,MIA,1,HOU,1,7,1,34.05,10,12,0.833,0,0,,6,12,0.5,4,10,14,2,2,3,6,4,26,22.9
Shaq,994,11/24/2007,35.7201,MIA,0,ORL,0,-21,1,30.72,8,15,0.533,0,0,,4,6,0.667,1,5,6,1,0,0,3,4,20,10.2
Shaq,995,11/27/2007,35.7283,MIA,1,CHA,1,20,1,21.65,7,9,0.778,0,0,,1,2,0.5,3,3,6,0,0,3,0,1,15,15.8
Shaq,996,11/30/2007,35.7365,MIA,1,BOS,0,-10,1,35.18,6,7,0.857,0,0,,1,2,0.5,2,9,11,1,0,1,3,2,13,11.8
Shaq,997,12/2/2007,35.742,MIA,0,DEN,0,-26,1,19.63,3,7,0.429,0,0,,0,0,,5,3,8,0,0,0,2,3,6,3.5
Shaq,998,12/3/2007,35.7447,MIA,0,UTA,0,-9,1,22.4,5,8,0.625,0,0,,2,6,0.333,2,3,5,3,0,2,2,5,12,8.6
Shaq,999,12/6/2007,35.7529,MIA,0,POR,0,-6,1,21.32,3,9,0.333,0,0,,2,9,0.222,6,4,10,0,1,0,4,5,8,0.5
Shaq,1000,12/7/2007,35.7556,MIA,0,GSW,0,-7,1,21.12,6,6,1,0,0,,1,3,0.333,3,7,10,1,2,0,3,2,13,13.5
Shaq,1001,12/9/2007,35.7611,MIA,0,LAC,1,6,1,33.5,4,8,0.5,0,0,,0,4,0,1,7,8,4,2,3,2,3,8,8.9
Shaq,1002,12/10/2007,35.7639,MIA,0,PHO,1,4,1,29.02,7,10,0.7,0,0,,4,4,1,5,6,11,5,1,1,3,3,18,20.1
Shaq,1003,12/13/2007,35.7721,MIA,1,WAS,0,-13,1,26.57,3,6,0.5,0,0,,1,4,0.25,1,5,6,1,0,1,3,3,7,2.2
Shaq,1004,12/15/2007,35.7775,MIA,1,IND,0,-3,1,25.55,4,7,0.571,0,0,,4,8,0.5,2,1,3,1,3,1,2,6,12,8.8
Shaq,1005,12/17/2007,35.783,MIA,1,MIN,1,4,1,29.52,6,11,0.545,0,0,,3,6,0.5,1,7,8,1,0,3,5,6,15,6.7
Shaq,1006,12/19/2007,35.7885,MIA,0,ATL,0,-3,1,31.45,4,7,0.571,0,0,,8,12,0.667,3,4,7,1,0,1,5,5,16,8.8
Shaq,1007,12/20/2007,35.7912,MIA,1,NJN,0,-4,1,36.05,4,7,0.571,0,0,,4,9,0.444,2,5,7,2,2,1,1,6,12,10.3
Shaq,1008,12/22/2007,35.7967,MIA,1,UTA,1,2,1,30,8,16,0.5,0,0,,1,2,0.5,6,4,10,2,1,3,5,6,17,11.1
Shaq,1009,12/25/2007,35.8049,MIA,0,CLE,0,-14,1,31.07,4,7,0.571,0,0,,5,10,0.5,3,6,9,1,1,2,4,5,13,8.7
Shaq,1010,12/26/2007,35.8077,MIA,0,PHI,0,-11,1,28.93,2,4,0.5,0,0,,1,4,0.25,4,6,10,0,0,0,3,3,5,2.2
Shaq,1011,1/16/2008,35.8652,MIA,1,CHI,0,-30,1,32.62,8,14,0.571,0,0,,8,12,0.667,3,7,10,2,0,0,3,6,24,16
Shaq,1012,1/18/2008,35.8706,MIA,1,POR,0,-7,1,36.93,9,17,0.529,0,0,,2,5,0.4,6,5,11,1,0,2,1,4,20,15.7
Shaq,1013,1/19/2008,35.8734,MIA,1,NYK,0,-4,1,23.98,4,8,0.5,0,0,,2,4,0.5,1,4,5,2,0,2,5,4,10,3.3
Shaq,1014,1/21/2008,35.8789,MIA,1,CLE,0,-7,1,27.85,4,8,0.5,0,0,,2,3,0.667,2,3,5,1,0,2,3,4,10,5.4
Shaq,1015,2/20/2008,35.961,PHO,1,LAL,0,-6,1,28.75,6,9,0.667,0,0,,3,8,0.375,4,5,9,3,0,2,3,5,15,11.9
Shaq,1016,2/22/2008,35.9665,PHO,1,BOS,1,8,1,26.33,1,5,0.2,0,0,,2,6,0.333,1,13,14,1,1,2,4,4,4,1.4
Shaq,1017,2/24/2008,35.9719,PHO,1,DET,0,-30,1,33.2,3,8,0.375,0,0,,1,8,0.125,2,9,11,1,0,0,3,2,7,0.8
Shaq,1018,2/26/2008,35.9774,PHO,0,MEM,1,14,1,24.25,4,6,0.667,0,0,,5,8,0.625,4,7,11,2,0,1,2,2,13,13.4
Shaq,1019,2/27/2008,35.9802,PHO,0,NOH,0,-17,1,31.78,6,10,0.6,0,0,,3,4,0.75,1,6,7,1,0,2,3,2,15,10.8
Shaq,1020,3/1/2008,35.9884,PHO,1,PHI,0,-5,1,25.9,4,5,0.8,0,0,,0,0,,1,6,7,2,0,1,4,4,8,5.1
Shaq,1021,3/4/2008,35.9966,PHO,0,POR,1,5,1,33.73,1,5,0.2,0,0,,4,9,0.444,2,11,13,2,0,3,1,2,6,7.3
Shaq,1022,3/5/2008,35.9993,PHO,0,DEN,0,-13,1,30.02,5,6,0.833,0,0,,2,4,0.5,3,15,18,2,0,0,5,3,12,10.8
Shaq,1023,3/7/2008,36.0027,PHO,1,UTA,0,-8,1,31.72,8,12,0.667,0,0,,4,8,0.5,3,4,7,0,0,2,1,5,20,14.9
Shaq,1024,3/9/2008,36.0082,PHO,1,SAS,1,7,1,35.37,6,11,0.545,0,0,,2,3,0.667,4,12,16,1,0,2,4,5,14,10.8
Shaq,1025,3/11/2008,36.0137,PHO,1,MEM,1,21,1,16.6,1,1,1,0,0,,0,0,,2,6,8,6,1,3,2,2,2,9.4
Shaq,1026,3/13/2008,36.0192,PHO,1,GSW,1,8,1,14.15,3,5,0.6,0,0,,3,4,0.75,0,4,4,0,0,0,3,5,9,2.5
Shaq,1027,3/15/2008,36.0246,PHO,1,SAC,1,28,1,25.93,6,6,1,0,0,,5,10,0.5,3,5,8,2,0,1,1,2,17,17.1
Shaq,1028,3/18/2008,36.0329,PHO,0,POR,1,13,1,33.03,7,9,0.778,0,0,,2,6,0.333,4,11,15,5,2,3,4,2,16,19.8
Shaq,1029,3/19/2008,36.0356,PHO,0,SEA,1,12,1,29.07,4,9,0.444,0,0,,1,5,0.2,3,5,8,0,0,0,4,2,9,1.5
Shaq,1030,3/22/2008,36.0438,PHO,1,HOU,1,9,1,35.78,8,10,0.8,0,0,,7,9,0.778,2,11,13,1,0,0,4,5,23,17.8
Shaq,1031,3/24/2008,36.0493,PHO,0,DET,0,-5,1,42.15,5,11,0.455,0,0,,2,3,0.667,3,7,10,2,0,0,3,5,12,6.5
Shaq,1032,3/26/2008,36.0548,PHO,0,BOS,0,-20,1,27.75,6,9,0.667,0,0,,4,5,0.8,0,7,7,1,1,0,4,4,16,9.9
Shaq,1033,3/28/2008,36.0602,PHO,0,PHI,1,14,1,28.87,6,8,0.75,0,0,,3,7,0.429,3,10,13,1,0,1,0,3,15,15.5
Shaq,1034,3/29/2008,36.063,PHO,0,NJN,1,6,1,33.93,5,8,0.625,0,0,,7,10,0.7,2,5,7,2,0,2,5,5,17,10.9
Shaq,1035,3/31/2008,36.0684,PHO,1,DEN,1,15,1,34.85,8,13,0.615,0,0,,4,5,0.8,1,11,12,3,3,0,5,4,20,16.2
Shaq,1036,4/1/2008,36.0712,PHO,0,DEN,0,-6,1,29.18,6,12,0.5,0,0,,2,9,0.222,2,11,13,2,1,2,2,4,14,10.1
Shaq,1037,4/4/2008,36.0794,PHO,1,MIN,1,29,1,22.42,2,5,0.4,0,0,,1,2,0.5,3,8,11,2,1,2,0,1,5,9.8
Shaq,1038,4/6/2008,36.0849,PHO,1,DAL,0,-7,1,33.87,6,11,0.545,0,0,,1,1,1,3,10,13,1,1,2,2,4,13,12.3
Shaq,1039,4/9/2008,36.0931,PHO,0,SAS,1,17,1,24.47,7,9,0.778,0,0,,2,4,0.5,0,9,9,0,2,1,5,4,16,10.5
Shaq,1040,4/11/2008,36.0986,PHO,0,HOU,0,-11,1,31.93,7,12,0.583,0,0,,2,4,0.5,5,6,11,4,0,1,5,4,16,11.8
Shaq,1041,4/14/2008,36.1068,PHO,1,GSW,1,6,1,28.02,6,10,0.6,0,0,,7,14,0.5,4,11,15,0,0,1,3,3,19,14.2
Shaq,1042,4/16/2008,36.1123,PHO,1,POR,1,9,1,10.4,3,4,0.75,0,0,,3,4,0.75,2,4,6,1,0,0,1,1,9,8.9
Shaq,1043,10/29/2008,36.6489,PHO,0,SAS,1,5,1,30.07,5,10,0.5,0,0,,5,8,0.625,2,11,13,1,0,2,1,5,15,12.6
